Marca,Modelo,Condicao,Memoria,Bateria,Preco,TempoConta,Vendas,Golpe
Apple,iPhone 14,Com defeito,128,Boa (80% ate 94%),679.5,291,12,Nao
Motorola,Motorola Edge 30,Com defeito,32,Muito Ruim (abaixo de 39%),1160.02,346,15,Nao
Apple,iPhone 15,Usado - Excelente,32,Perfeita (95% ate 100%),381.03,134,18,Sim
Samsung,Galaxy S22,Usado - Excelente,128,Ruim (40% ate 59%),416.2,222,5,Nao
Apple,iPhone 10,Usado - Excelente,32,Perfeita (95% ate 100%),382.65,320,17,Sim
Samsung,Galaxy A71,Recondicionado,256,Boa (80% ate 94%),700.75,112,14,Nao
Apple,iPhone 11,Com defeito,256,Ok (60% ate 79%),555.19,142,7,Nao
Apple,iPhone 10,Usado - Bom,256,Ruim (40% ate 59%),1378.9,30,13,Nao
Apple,iPhone 14,Usado - Bom,256,Ok (60% ate 79%),1056.42,184,3,Nao
Samsung,Galaxy S21,Recondicionado,32,Ruim (40% ate 59%),1000.2,91,16,Nao
Samsung,Galaxy S20,Recondicionado,256,Perfeita (95% ate 100%),404.03,256,2,Nao
Apple,iPhone 11,Usado - Bom,32,Perfeita (95% ate 100%),729.48,346,19,Sim
Samsung,Galaxy A51,Usado - Excelente,32,Ruim (40% ate 59%),490.8,175,19,Nao
Motorola,Motorola Edge 30,Novo,256,Boa (80% ate 94%),1117.94,317,19,Nao
Apple,iPhone 10,Novo,128,Muito Ruim (abaixo de 39%),776.93,364,11,Nao
Apple,iPhone 12,Novo,128,Ok (60% ate 79%),832.57,147,9,Nao
Apple,iPhone XR,Novo,128,Ruim (40% ate 59%),1333.14,352,13,Nao
Apple,iPhone 12,Usado - Excelente,32,Boa (80% ate 94%),1310.37,333,4,Sim
Apple,iPhone 10,Recondicionado,256,Ruim (40% ate 59%),1311.97,289,5,Nao
Samsung,Galaxy S22,Usado - Excelente,128,Ruim (40% ate 59%),965.06,112,7,Nao
Motorola,Motorola Edge 30,Novo,128,Ruim (40% ate 59%),1461.03,142,13,Nao
Samsung,Galaxy S22,Novo,256,Ok (60% ate 79%),456.19,121,11,Nao
Apple,iPhone 8 Plus,Usado - Excelente,256,Muito Ruim (abaixo de 39%),679.5,101,2,Nao
Apple,iPhone 13,Novo,64,Ruim (40% ate 59%),1312.51,90,14,Sim
Motorola,Motorola G7,Usado - Excelente,64,Boa (80% ate 94%),1251.08,199,16,Nao
Samsung,Galaxy S22,Com defeito,64,Ruim (40% ate 59%),551.99,130,6,Nao
Apple,iPhone 11,Com defeito,64,Ok (60% ate 79%),385.14,354,1,Sim
Apple,iPhone 13,Recondicionado,32,Perfeita (95% ate 100%),1391.92,211,20,Sim
Apple,iPhone 10,Recondicionado,32,Boa (80% ate 94%),391.04,18,8,Sim
Motorola,Motorola G7,Novo,256,Ruim (40% ate 59%),1117.94,56,9,Nao
Motorola,Motorola Edge 30,Novo,32,Ok (60% ate 79%),1249.71,17,20,Nao
Apple,iPhone 15,Recondicionado,256,Boa (80% ate 94%),832.57,40,14,Nao
Apple,iPhone 12,Usado - Excelente,64,Muito Ruim (abaixo de 39%),1194.98,245,7,Sim
Samsung,Galaxy A51,Recondicionado,128,Ruim (40% ate 59%),418.49,42,2,Nao
Samsung,Galaxy A51,Com defeito,64,Muito Ruim (abaixo de 39%),365.51,110,17,Nao
Motorola,Motorola Edge 30,Com defeito,32,Ruim (40% ate 59%),1233.81,129,5,Nao
Samsung,Galaxy S20,Usado - Bom,64,Perfeita (95% ate 100%),1034.97,90,13,Nao
Apple,iPhone 11,Usado - Bom,128,Perfeita (95% ate 100%),392.18,87,5,Nao
Apple,iPhone 12,Recondicionado,128,Ruim (40% ate 59%),747.05,129,2,Nao
Samsung,Galaxy S22,Novo,128,Muito Ruim (abaixo de 39%),714.05,141,5,Nao
Apple,iPhone 11,Com defeito,32,Boa (80% ate 94%),1488.47,346,4,Sim
Motorola,Motorola Edge 30,Novo,128,Perfeita (95% ate 100%),612.27,333,20,Nao
Motorola,Motorola Edge 30,Novo,64,Ok (60% ate 79%),426.57,315,8,Nao
Samsung,Galaxy A71,Usado - Excelente,64,Ok (60% ate 79%),1066.99,193,7,Nao
Motorola,Motorola Edge 30,Usado - Bom,32,Ok (60% ate 79%),480.59,287,4,Nao
Motorola,Motorola G7,Novo,256,Boa (80% ate 94%),1156.63,97,9,Nao
Apple,iPhone 15,Recondicionado,64,Perfeita (95% ate 100%),608.53,227,17,Sim
Motorola,Motorola Edge 30,Usado - Bom,32,Boa (80% ate 94%),1332.67,264,15,Nao
Apple,iPhone 8 Plus,Usado - Bom,128,Boa (80% ate 94%),423.68,22,8,Nao
Motorola,Motorola Edge 30,Recondicionado,32,Ok (60% ate 79%),630.74,359,3,Nao
Apple,iPhone 10,Com defeito,64,Muito Ruim (abaixo de 39%),709.83,68,4,Sim
Apple,iPhone 13,Novo,64,Perfeita (95% ate 100%),1194.98,112,8,Sim
Samsung,Galaxy S22,Com defeito,256,Ok (60% ate 79%),1240.43,286,15,Nao
Motorola,Motorola Edge 30,Novo,32,Perfeita (95% ate 100%),1427.55,320,16,Nao
Samsung,Galaxy A71,Novo,64,Boa (80% ate 94%),1089.29,236,7,Nao
Apple,iPhone XR,Com defeito,256,Perfeita (95% ate 100%),323.07,274,17,Nao
Apple,iPhone 13,Usado - Excelente,32,Muito Ruim (abaixo de 39%),314.52,252,7,Sim
Apple,iPhone 12,Com defeito,128,Ok (60% ate 79%),832.57,91,10,Nao
Apple,iPhone 8 Plus,Usado - Bom,256,Ruim (40% ate 59%),1008.47,138,19,Nao
Motorola,Motorola Edge 30,Novo,32,Perfeita (95% ate 100%),587.88,30,12,Nao
Samsung,Galaxy A71,Novo,64,Boa (80% ate 94%),1183.18,320,12,Nao
Apple,iPhone 12,Com defeito,128,Perfeita (95% ate 100%),1290.97,222,17,Nao
Motorola,Motorola G7,Recondicionado,32,Ok (60% ate 79%),1085.44,290,2,Nao
Motorola,Motorola Edge 30,Com defeito,256,Ruim (40% ate 59%),303.67,143,15,Nao
Apple,iPhone 8 Plus,Com defeito,256,Boa (80% ate 94%),392.18,24,20,Nao
Motorola,Motorola G7,Usado - Bom,256,Muito Ruim (abaixo de 39%),1357.18,363,5,Nao
Apple,iPhone XR,Usado - Excelente,64,Perfeita (95% ate 100%),941.41,132,13,Sim
Samsung,Galaxy S20,Usado - Bom,256,Ruim (40% ate 59%),445.63,110,13,Nao
Apple,iPhone 11,Novo,256,Perfeita (95% ate 100%),1215.83,95,9,Nao
Motorola,Motorola Edge 30,Novo,256,Perfeita (95% ate 100%),512.37,130,15,Nao
Motorola,Motorola Edge 30,Novo,256,Ok (60% ate 79%),341.52,327,14,Nao
Samsung,Galaxy S20,Novo,128,Muito Ruim (abaixo de 39%),1312.76,191,4,Nao
Apple,iPhone 10,Usado - Bom,256,Ruim (40% ate 59%),679.97,87,3,Nao
Motorola,Motorola G7,Recondicionado,64,Boa (80% ate 94%),577.54,362,5,Nao
Motorola,Motorola G7,Usado - Bom,32,Boa (80% ate 94%),598.72,252,12,Nao
Apple,iPhone XR,Usado - Excelente,128,Ok (60% ate 79%),490.96,364,13,Nao
Motorola,Motorola G7,Novo,128,Ok (60% ate 79%),1274.21,104,1,Nao
Motorola,Motorola G7,Usado - Excelente,64,Perfeita (95% ate 100%),1490.92,320,12,Nao
Motorola,Motorola G7,Recondicionado,32,Perfeita (95% ate 100%),643.43,284,6,Nao
Apple,iPhone 13,Usado - Excelente,128,Boa (80% ate 94%),773.31,90,17,Nao
Motorola,Motorola G7,Recondicionado,64,Ok (60% ate 79%),627.96,52,20,Nao
Samsung,Galaxy A71,Usado - Bom,64,Muito Ruim (abaixo de 39%),742.91,333,19,Nao
Apple,iPhone 10,Usado - Bom,256,Ruim (40% ate 59%),1213.93,246,16,Nao
Apple,iPhone XR,Novo,64,Muito Ruim (abaixo de 39%),471.44,52,2,Sim
Apple,iPhone XR,Recondicionado,128,Perfeita (95% ate 100%),1321.4,242,8,Nao
Apple,iPhone 13,Com defeito,32,Ok (60% ate 79%),1129.4,17,4,Sim
Samsung,Galaxy S22,Recondicionado,64,Ok (60% ate 79%),1405.43,287,19,Nao
Motorola,Motorola Edge 30,Recondicionado,128,Ok (60% ate 79%),961.47,53,11,Nao
Apple,iPhone 13,Com defeito,32,Ok (60% ate 79%),662.33,275,4,Sim
Samsung,Galaxy A51,Novo,128,Ok (60% ate 79%),833.84,363,14,Nao
Apple,iPhone 11,Com defeito,32,Ruim (40% ate 59%),1009.36,301,3,Sim
Samsung,Galaxy S20,Com defeito,64,Muito Ruim (abaixo de 39%),551.99,91,19,Nao
Motorola,Motorola Edge 30,Novo,64,Boa (80% ate 94%),751.98,86,16,Nao
Apple,iPhone 8 Plus,Usado - Excelente,64,Perfeita (95% ate 100%),812.16,233,16,Sim
Apple,iPhone 14,Recondicionado,256,Perfeita (95% ate 100%),1127.42,148,12,Nao
Apple,iPhone 15,Usado - Bom,128,Ruim (40% ate 59%),494.89,167,19,Nao
Motorola,Motorola G7,Novo,32,Ok (60% ate 79%),1263.44,112,16,Nao
Apple,iPhone 10,Recondicionado,32,Boa (80% ate 94%),908.72,204,7,Sim
Apple,iPhone 11,Com defeito,128,Ok (60% ate 79%),490.96,156,4,Nao
Motorola,Motorola Edge 30,Usado - Excelente,64,Muito Ruim (abaixo de 39%),1105.0,97,12,Nao
Apple,iPhone 14,Usado - Excelente,128,Perfeita (95% ate 100%),1490.5,317,17,Nao
Samsung,Galaxy S20,Com defeito,256,Ruim (40% ate 59%),1093.41,363,3,Nao
Samsung,Galaxy A51,Usado - Bom,256,Ok (60% ate 79%),683.02,346,12,Nao
Motorola,Motorola G7,Recondicionado,256,Boa (80% ate 94%),945.64,251,3,Nao
Samsung,Galaxy S22,Novo,64,Perfeita (95% ate 100%),1158.67,33,6,Nao
Apple,iPhone 12,Usado - Excelente,256,Muito Ruim (abaixo de 39%),1274.96,90,19,Nao
Motorola,Motorola Edge 30,Com defeito,128,Perfeita (95% ate 100%),481.69,320,3,Nao
Motorola,Motorola Edge 30,Com defeito,64,Ok (60% ate 79%),466.88,344,20,Nao
Motorola,Motorola Edge 30,Recondicionado,32,Muito Ruim (abaixo de 39%),653.41,175,16,Nao
Motorola,Motorola G7,Com defeito,64,Boa (80% ate 94%),1214.47,256,15,Nao
Samsung,Galaxy A71,Novo,32,Boa (80% ate 94%),1084.5,186,12,Nao
Apple,iPhone XR,Com defeito,32,Perfeita (95% ate 100%),1321.4,33,15,Sim
Motorola,Motorola G7,Usado - Bom,64,Boa (80% ate 94%),385.93,283,14,Nao
Apple,iPhone 11,Com defeito,128,Ok (60% ate 79%),1283.01,327,19,Nao
Samsung,Galaxy A51,Com defeito,256,Ok (60% ate 79%),305.22,264,19,Nao
Apple,iPhone 13,Usado - Excelente,32,Ruim (40% ate 59%),1210.2,121,19,Sim
Apple,iPhone 15,Usado - Bom,32,Boa (80% ate 94%),643.86,363,16,Sim
Samsung,Galaxy S20,Recondicionado,256,Boa (80% ate 94%),720.78,17,2,Nao
Samsung,Galaxy S21,Recondicionado,64,Boa (80% ate 94%),714.05,328,19,Nao
Samsung,Galaxy S21,Usado - Excelente,256,Boa (80% ate 94%),720.78,148,4,Nao
Samsung,Galaxy S20,Usado - Bom,32,Boa (80% ate 94%),1358.37,22,18,Nao
Motorola,Motorola Edge 30,Usado - Excelente,256,Ruim (40% ate 59%),1222.41,327,13,Nao
Apple,iPhone 13,Com defeito,64,Perfeita (95% ate 100%),909.2,129,7,Sim
Apple,iPhone 13,Usado - Bom,64,Ruim (40% ate 59%),718.48,17,14,Sim
Motorola,Motorola G7,Com defeito,128,Ruim (40% ate 59%),510.5,283,13,Nao
Apple,iPhone 13,Novo,128,Muito Ruim (abaixo de 39%),1244.67,264,16,Nao
Motorola,Motorola G7,Usado - Excelente,128,Boa (80% ate 94%),454.94,104,9,Nao
Samsung,Galaxy A71,Com defeito,64,Ruim (40% ate 59%),905.79,217,3,Nao
Samsung,Galaxy S22,Usado - Excelente,128,Perfeita (95% ate 100%),1285.45,17,5,Nao
Apple,iPhone 14,Novo,32,Ruim (40% ate 59%),370.07,21,16,Sim
Samsung,Galaxy A71,Com defeito,128,Boa (80% ate 94%),1297.26,202,3,Nao
Samsung,Galaxy A71,Com defeito,64,Ruim (40% ate 59%),1270.67,64,3,Nao
Apple,iPhone 11,Com defeito,32,Ok (60% ate 79%),776.42,263,15,Sim
Apple,iPhone 14,Novo,32,Ok (60% ate 79%),1115.62,263,19,Sim
Apple,iPhone 8 Plus,Novo,32,Boa (80% ate 94%),1009.36,184,13,Sim
Samsung,Galaxy A51,Usado - Excelente,128,Ok (60% ate 79%),1465.91,360,2,Nao
Apple,iPhone 8 Plus,Usado - Excelente,64,Ruim (40% ate 59%),1206.22,121,16,Sim
Samsung,Galaxy A51,Novo,64,Ok (60% ate 79%),906.02,278,18,Nao
Apple,iPhone 15,Usado - Bom,32,Ok (60% ate 79%),892.08,65,7,Sim
Apple,iPhone XR,Usado - Excelente,32,Muito Ruim (abaixo de 39%),401.4,153,5,Sim
Samsung,Galaxy A51,Novo,64,Ruim (40% ate 59%),1034.97,170,10,Nao
Apple,iPhone 11,Usado - Excelente,128,Ok (60% ate 79%),1482.91,112,14,Nao
Apple,iPhone 14,Recondicionado,256,Ruim (40% ate 59%),320.7,199,12,Nao
Apple,iPhone 11,Recondicionado,256,Perfeita (95% ate 100%),607.04,320,7,Nao
Apple,iPhone 15,Recondicionado,128,Boa (80% ate 94%),554.39,317,6,Nao
Apple,iPhone XR,Recondicionado,128,Perfeita (95% ate 100%),764.59,112,20,Nao
Motorola,Motorola Edge 30,Usado - Bom,256,Boa (80% ate 94%),529.11,40,9,Nao
Motorola,Motorola G7,Usado - Excelente,256,Muito Ruim (abaixo de 39%),417.58,236,12,Nao
Motorola,Motorola G7,Usado - Bom,32,Muito Ruim (abaixo de 39%),529.11,359,2,Nao
Motorola,Motorola Edge 30,Recondicionado,256,Perfeita (95% ate 100%),1214.47,363,15,Nao
Samsung,Galaxy S22,Novo,128,Ok (60% ate 79%),413.59,364,7,Nao
Apple,iPhone 10,Recondicionado,64,Perfeita (95% ate 100%),471.44,294,8,Sim
Samsung,Galaxy S20,Usado - Bom,32,Muito Ruim (abaixo de 39%),1388.87,141,18,Nao
Motorola,Motorola Edge 30,Com defeito,64,Muito Ruim (abaixo de 39%),341.52,272,2,Nao
Motorola,Motorola G7,Usado - Bom,256,Ok (60% ate 79%),546.5,79,1,Nao
Motorola,Motorola G7,Usado - Excelente,64,Ruim (40% ate 59%),747.01,217,16,Nao
Motorola,Motorola G7,Usado - Excelente,256,Ruim (40% ate 59%),1299.26,131,20,Nao
Apple,iPhone 14,Usado - Excelente,128,Muito Ruim (abaixo de 39%),1492.21,129,10,Nao
Motorola,Motorola G7,Novo,64,Ruim (40% ate 59%),1212.99,175,3,Nao
Samsung,Galaxy S20,Novo,128,Boa (80% ate 94%),1218.73,191,1,Nao
Motorola,Motorola G7,Novo,256,Ok (60% ate 79%),1079.46,201,13,Nao
Samsung,Galaxy S20,Recondicionado,128,Boa (80% ate 94%),1060.46,346,7,Nao
Samsung,Galaxy A51,Usado - Excelente,32,Perfeita (95% ate 100%),836.46,264,3,Nao
Samsung,Galaxy S22,Usado - Excelente,128,Perfeita (95% ate 100%),620.9,323,15,Nao
Apple,iPhone 10,Novo,128,Ruim (40% ate 59%),1307.73,143,20,Nao
Apple,iPhone 13,Usado - Bom,64,Ruim (40% ate 59%),1017.59,317,3,Sim
Apple,iPhone 15,Recondicionado,32,Ok (60% ate 79%),1391.92,65,18,Sim
Apple,iPhone 12,Com defeito,128,Muito Ruim (abaixo de 39%),1129.4,32,4,Nao
Apple,iPhone 10,Usado - Bom,256,Boa (80% ate 94%),554.39,159,8,Nao
Motorola,Motorola Edge 30,Novo,256,Ruim (40% ate 59%),614.0,346,19,Nao
Samsung,Galaxy A71,Com defeito,32,Muito Ruim (abaixo de 39%),727.03,132,8,Nao
Apple,iPhone 13,Novo,32,Ruim (40% ate 59%),452.04,175,12,Sim
Samsung,Galaxy A71,Usado - Bom,128,Muito Ruim (abaixo de 39%),1158.67,226,18,Nao
Apple,iPhone 13,Usado - Excelente,32,Boa (80% ate 94%),866.28,260,3,Sim
Samsung,Galaxy A51,Usado - Excelente,64,Muito Ruim (abaixo de 39%),1422.3,117,2,Nao
Samsung,Galaxy A51,Usado - Bom,256,Boa (80% ate 94%),569.89,246,19,Nao
Samsung,Galaxy A51,Recondicionado,128,Boa (80% ate 94%),569.89,202,12,Nao
Motorola,Motorola G7,Com defeito,32,Boa (80% ate 94%),1254.65,117,18,Nao
Motorola,Motorola G7,Com defeito,32,Muito Ruim (abaixo de 39%),420.08,295,19,Nao
Apple,iPhone 15,Recondicionado,128,Perfeita (95% ate 100%),381.03,323,8,Nao
Samsung,Galaxy S22,Usado - Excelente,64,Ruim (40% ate 59%),1005.31,233,8,Nao
Motorola,Motorola G7,Com defeito,128,Ok (60% ate 79%),653.41,117,13,Nao
Samsung,Galaxy S20,Usado - Bom,256,Boa (80% ate 94%),1013.51,186,19,Nao
Motorola,Motorola Edge 30,Novo,128,Muito Ruim (abaixo de 39%),946.61,348,2,Nao
Motorola,Motorola G7,Usado - Excelente,32,Ruim (40% ate 59%),801.99,175,3,Nao
Apple,iPhone 12,Novo,256,Muito Ruim (abaixo de 39%),1372.0,121,16,Nao
Apple,iPhone 13,Usado - Bom,32,Ruim (40% ate 59%),648.09,5,18,Sim
Motorola,Motorola Edge 30,Com defeito,64,Ok (60% ate 79%),1386.95,323,3,Nao
Apple,iPhone 12,Novo,64,Ruim (40% ate 59%),1090.44,211,7,Sim
Samsung,Galaxy S20,Recondicionado,32,Boa (80% ate 94%),903.72,315,7,Nao
Apple,iPhone 12,Usado - Bom,32,Ok (60% ate 79%),1210.2,104,20,Sim
Motorola,Motorola Edge 30,Com defeito,32,Muito Ruim (abaixo de 39%),477.02,364,1,Nao
Motorola,Motorola Edge 30,Recondicionado,128,Boa (80% ate 94%),848.13,151,6,Nao
Samsung,Galaxy S21,Usado - Bom,256,Muito Ruim (abaixo de 39%),871.47,211,2,Nao
Samsung,Galaxy A71,Usado - Excelente,256,Ruim (40% ate 59%),1436.72,153,14,Nao
Samsung,Galaxy S22,Recondicionado,64,Perfeita (95% ate 100%),885.71,363,15,Nao
Apple,iPhone XR,Usado - Bom,256,Boa (80% ate 94%),556.91,243,16,Nao
Apple,iPhone 11,Recondicionado,32,Boa (80% ate 94%),1469.79,247,1,Sim
Motorola,Motorola Edge 30,Recondicionado,32,Muito Ruim (abaixo de 39%),1366.64,90,9,Nao
Samsung,Galaxy S21,Usado - Excelente,64,Perfeita (95% ate 100%),1000.2,202,19,Nao
Apple,iPhone 14,Recondicionado,128,Ok (60% ate 79%),1333.14,143,12,Nao
Motorola,Motorola G7,Com defeito,64,Boa (80% ate 94%),602.85,17,16,Nao
Samsung,Galaxy A71,Recondicionado,128,Perfeita (95% ate 100%),414.67,5,7,Sim
Motorola,Motorola G7,Novo,32,Ruim (40% ate 59%),1184.06,68,1,Nao
Motorola,Motorola G7,Usado - Bom,64,Perfeita (95% ate 100%),510.5,346,8,Nao
Apple,iPhone 12,Novo,128,Ruim (40% ate 59%),1194.98,286,18,Nao
Samsung,Galaxy S22,Recondicionado,32,Ok (60% ate 79%),551.99,30,12,Nao
Samsung,Galaxy S22,Novo,256,Perfeita (95% ate 100%),808.22,344,13,Nao
Samsung,Galaxy A51,Usado - Bom,256,Ruim (40% ate 59%),354.39,52,16,Nao
Samsung,Galaxy A51,Usado - Bom,32,Ruim (40% ate 59%),332.2,174,13,Nao
Motorola,Motorola Edge 30,Usado - Excelente,32,Ruim (40% ate 59%),393.82,169,12,Nao
Apple,iPhone 12,Com defeito,64,Perfeita (95% ate 100%),1311.97,52,18,Sim
Apple,iPhone 15,Com defeito,64,Boa (80% ate 94%),1215.83,255,11,Sim
Motorola,Motorola G7,Usado - Excelente,256,Perfeita (95% ate 100%),1031.57,112,20,Nao
Apple,iPhone 8 Plus,Usado - Excelente,256,Boa (80% ate 94%),585.02,46,20,Nao
Apple,iPhone 11,Usado - Bom,256,Muito Ruim (abaixo de 39%),437.77,87,5,Nao
Motorola,Motorola Edge 30,Recondicionado,64,Boa (80% ate 94%),1438.33,286,1,Nao
Samsung,Galaxy S20,Usado - Bom,256,Boa (80% ate 94%),595.01,62,13,Nao
Samsung,Galaxy S20,Novo,64,Boa (80% ate 94%),313.47,94,20,Nao
Motorola,Motorola G7,Usado - Excelente,256,Ok (60% ate 79%),401.7,52,18,Nao
Samsung,Galaxy A51,Usado - Bom,32,Perfeita (95% ate 100%),915.23,92,2,Nao
Apple,iPhone 10,Com defeito,128,Muito Ruim (abaixo de 39%),891.63,349,9,Nao
Motorola,Motorola G7,Recondicionado,64,Perfeita (95% ate 100%),385.93,279,13,Nao
Motorola,Motorola G7,Usado - Excelente,128,Ruim (40% ate 59%),670.04,134,3,Nao
Apple,iPhone 10,Usado - Excelente,128,Muito Ruim (abaixo de 39%),1127.42,115,20,Nao
Samsung,Galaxy S21,Novo,256,Perfeita (95% ate 100%),965.06,169,10,Nao
Samsung,Galaxy A71,Usado - Excelente,256,Ok (60% ate 79%),1388.87,112,20,Nao
Motorola,Motorola G7,Recondicionado,256,Perfeita (95% ate 100%),1350.82,129,19,Nao
Apple,iPhone 15,Novo,32,Ruim (40% ate 59%),1056.42,245,15,Sim
Apple,iPhone 14,Usado - Bom,256,Ok (60% ate 79%),1391.92,353,17,Nao
Samsung,Galaxy A51,Com defeito,256,Perfeita (95% ate 100%),450.1,245,13,Nao
Apple,iPhone 11,Recondicionado,256,Ok (60% ate 79%),1244.67,137,16,Nao
Apple,iPhone XR,Novo,128,Perfeita (95% ate 100%),880.74,263,20,Nao
Apple,iPhone XR,Com defeito,64,Muito Ruim (abaixo de 39%),1248.88,91,1,Sim
Samsung,Galaxy A51,Usado - Bom,64,Boa (80% ate 94%),1422.3,95,14,Nao
Motorola,Motorola G7,Recondicionado,128,Ruim (40% ate 59%),1498.82,263,1,Nao
Samsung,Galaxy S22,Recondicionado,128,Boa (80% ate 94%),1003.44,263,11,Nao
Apple,iPhone 14,Usado - Bom,128,Ok (60% ate 79%),603.94,122,3,Nao
Apple,iPhone 13,Novo,64,Perfeita (95% ate 100%),1123.7,242,16,Sim
Apple,iPhone 11,Novo,128,Perfeita (95% ate 100%),410.58,301,13,Nao
Motorola,Motorola Edge 30,Recondicionado,32,Boa (80% ate 94%),956.2,204,3,Nao
Apple,iPhone 11,Novo,32,Perfeita (95% ate 100%),1230.83,284,2,Sim
Apple,iPhone 10,Novo,64,Boa (80% ate 94%),1009.36,174,11,Sim
Apple,iPhone 12,Recondicionado,64,Boa (80% ate 94%),832.57,220,8,Sim
Apple,iPhone 14,Novo,32,Ok (60% ate 79%),1034.74,294,6,Sim
Motorola,Motorola Edge 30,Com defeito,64,Ok (60% ate 79%),1182.57,169,19,Nao
Motorola,Motorola Edge 30,Usado - Bom,128,Boa (80% ate 94%),1274.21,165,20,Nao
Motorola,Motorola G7,Novo,256,Perfeita (95% ate 100%),858.56,53,12,Nao
Apple,iPhone 10,Novo,64,Ruim (40% ate 59%),1182.94,315,18,Sim
Samsung,Galaxy A51,Recondicionado,128,Perfeita (95% ate 100%),365.51,315,5,Nao
Samsung,Galaxy S21,Novo,32,Perfeita (95% ate 100%),1134.11,64,15,Nao
Apple,iPhone 13,Usado - Bom,32,Perfeita (95% ate 100%),1010.09,320,13,Sim
Motorola,Motorola Edge 30,Usado - Bom,256,Muito Ruim (abaixo de 39%),617.75,311,12,Nao
Samsung,Galaxy A71,Com defeito,64,Boa (80% ate 94%),977.37,64,16,Nao
Apple,iPhone XR,Com defeito,128,Perfeita (95% ate 100%),377.97,108,16,Nao
Apple,iPhone 14,Com defeito,128,Ok (60% ate 79%),724.34,263,4,Nao
Apple,iPhone 10,Novo,64,Boa (80% ate 94%),1321.4,186,5,Sim
Motorola,Motorola G7,Novo,32,Perfeita (95% ate 100%),1498.82,52,11,Nao
Motorola,Motorola Edge 30,Novo,32,Muito Ruim (abaixo de 39%),858.56,272,12,Nao
Samsung,Galaxy A51,Usado - Bom,64,Ok (60% ate 79%),1075.4,91,16,Nao
Apple,iPhone 10,Usado - Bom,64,Muito Ruim (abaixo de 39%),1492.21,284,14,Sim
Samsung,Galaxy S21,Recondicionado,64,Ok (60% ate 79%),639.79,327,8,Nao
Motorola,Motorola G7,Com defeito,32,Muito Ruim (abaixo de 39%),1222.41,264,19,Nao
Samsung,Galaxy A51,Com defeito,128,Ruim (40% ate 59%),812.72,184,2,Nao
Samsung,Galaxy A51,Usado - Bom,64,Muito Ruim (abaixo de 39%),995.09,272,15,Nao
Samsung,Galaxy A51,Com defeito,256,Ok (60% ate 79%),1273.4,198,16,Nao
Apple,iPhone 10,Novo,128,Ruim (40% ate 59%),610.15,202,1,Nao
Samsung,Galaxy A51,Com defeito,32,Muito Ruim (abaixo de 39%),1084.5,320,7,Nao
Motorola,Motorola Edge 30,Recondicionado,128,Boa (80% ate 94%),699.02,256,17,Nao
Motorola,Motorola Edge 30,Novo,128,Muito Ruim (abaixo de 39%),1380.27,115,18,Nao
Motorola,Motorola Edge 30,Usado - Bom,128,Boa (80% ate 94%),437.15,236,12,Nao
Samsung,Galaxy A51,Recondicionado,64,Boa (80% ate 94%),345.86,3,16,Sim
Samsung,Galaxy A71,Com defeito,128,Perfeita (95% ate 100%),968.76,167,2,Nao
Motorola,Motorola Edge 30,Novo,64,Boa (80% ate 94%),583.6,346,19,Nao
Motorola,Motorola G7,Com defeito,128,Ruim (40% ate 59%),848.13,46,9,Nao
Motorola,Motorola G7,Usado - Bom,256,Perfeita (95% ate 100%),315.92,247,12,Nao
Samsung,Galaxy S20,Novo,64,Ruim (40% ate 59%),914.45,32,2,Nao
Motorola,Motorola G7,Usado - Excelente,256,Perfeita (95% ate 100%),1311.95,311,15,Nao
Motorola,Motorola G7,Novo,128,Ok (60% ate 79%),426.57,191,5,Nao
Samsung,Galaxy A51,Novo,128,Muito Ruim (abaixo de 39%),1071.22,202,9,Nao
Motorola,Motorola G7,Usado - Excelente,256,Boa (80% ate 94%),789.13,328,7,Nao
Samsung,Galaxy A71,Novo,128,Ruim (40% ate 59%),413.59,320,11,Nao
Motorola,Motorola G7,Usado - Bom,256,Ok (60% ate 79%),355.74,199,9,Nao
Apple,iPhone 14,Usado - Bom,128,Muito Ruim (abaixo de 39%),833.25,134,20,Nao
Motorola,Motorola G7,Novo,256,Ok (60% ate 79%),725.6,62,19,Nao
Motorola,Motorola Edge 30,Recondicionado,64,Ruim (40% ate 59%),341.52,230,15,Nao
Apple,iPhone 8 Plus,Usado - Excelente,128,Ruim (40% ate 59%),892.08,320,5,Nao
Motorola,Motorola G7,Recondicionado,256,Ruim (40% ate 59%),877.35,5,16,Sim
Samsung,Galaxy A51,Usado - Excelente,32,Muito Ruim (abaixo de 39%),1378.63,132,13,Nao
Apple,iPhone 15,Novo,64,Perfeita (95% ate 100%),320.7,211,8,Sim
Motorola,Motorola Edge 30,Novo,256,Muito Ruim (abaixo de 39%),315.57,129,13,Nao
Apple,iPhone 11,Usado - Bom,128,Boa (80% ate 94%),1425.94,94,20,Nao
Apple,iPhone 13,Com defeito,64,Perfeita (95% ate 100%),908.72,129,7,Sim
Samsung,Galaxy A51,Usado - Bom,32,Perfeita (95% ate 100%),639.79,301,17,Nao
Motorola,Motorola Edge 30,Recondicionado,128,Perfeita (95% ate 100%),574.76,159,19,Nao
Apple,iPhone 13,Usado - Bom,64,Muito Ruim (abaixo de 39%),310.17,363,18,Sim
Samsung,Galaxy S20,Com defeito,32,Perfeita (95% ate 100%),1436.72,59,4,Nao
